Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSizeScaleFactor	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrixScaleFactor	migModel.t:h3n2_2deme.rateMatrix_backward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_backward_NewZealand_HongKong	migModel.t:h3n2_2deme.rateMatrix_forward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_forward_NewZealand_HongKong	clockRate.c:h3n2_2deme	gammaShape.s:h3n2_2deme	kappa.s:h3n2_2deme	freqParameter.s:h3n2_2deme.1	freqParameter.s:h3n2_2deme.2	freqParameter.s:h3n2_2deme.3	freqParameter.s:h3n2_2deme.4
51000	-4624.843526230754	-4541.781641902621	-83.06188432813308	-4541.781641902621	7.613054731434094	42.74677395996071	30.377582222326108	12.369191737634587	10	11	31	28	1	1.0	2.1461734752507042	0.3390259647360513	1.0	0.3973582846086303	0.5725352316854952	0.0904420409188402	2.515440996568242	0.004076689627366623	0.24230848247617642	7.611229215682952	0.3679927488524328	0.2245854637627468	0.19049317330248727	0.21692861408233313
52000	-4624.5382537180185	-4533.819401824918	-90.71885189310085	-4533.819401824918	7.631517760335389	43.568561979564805	28.25925133001014	15.309310649554657	9	10	31	28	1	1.0	1.968909274198922	0.36799671078964136	1.0	0.36146691417161	0.5836275687603085	0.10908223575580046	1.9339726110632998	0.0038475286527468087	0.24230848247617642	7.611229215682952	0.3679927488524328	0.2245854637627468	0.19049317330248727	0.21692861408233313
53000	-4632.047639478452	-4539.60507297189	-92.44256650656214	-4539.60507297189	7.705940918357777	43.74085214361339	27.85537546992573	15.88547667368765	11	10	29	30	1	1.0	2.38967753447027	0.5164220705768019	1.0	0.4108828373276366	0.4839901639869015	0.10459285783105775	1.9013081384468669	0.003832184936373732	0.24230848247617642	4.46479773060869	0.360678188956757	0.2167827896358799	0.20553200032162358	0.21700702108573947
54000	-4630.105979211078	-4542.235929071159	-87.87005013991867	-4542.235929071159	7.758332105337686	44.48422553043881	31.206095563212134	13.278129967226686	4	8	34	25	1	1.0	2.3122659243290413	0.6498064962717351	1.0	0.24260567503131605	0.4331303865696568	0.12172083494562613	0.8632859761210696	0.004205798656045658	0.23880366047842813	4.46479773060869	0.360678188956757	0.2167827896358799	0.20553200032162358	0.21700702108573947
55000	-4622.78256498836	-4543.5754948140375	-79.20707017432248	-4543.5754948140375	7.6316225999973835	42.37972440073941	30.436119692815662	11.943604707923758	5	9	34	25	1	1.0	1.6312850100444638	0.4993482300681117	1.0	0.18517288965292822	0.5612068441888405	0.1717895049744677	0.6049280661638406	0.00413155905069645	0.23880366047842813	4.46479773060869	0.360678188956757	0.2167827896358799	0.20553200032162358	0.21700702108573947
56000	-4624.595480758168	-4543.538345660515	-81.0571350976532	-4543.538345660515	7.362440181032454	41.971246814889334	30.07180467356833	11.899442141321014	3	8	34	25	0	1.0	1.5882422189685934	0.5613445241285403	1.0	0.19472005231587208	0.8514645992086006	0.3009396076660406	0.5509319048724244	0.0040375547412501885	0.23880366047842813	4.46479773060869	0.360678188956757	0.2167827896358799	0.20553200032162358	0.21700702108573947
57000	-4631.353930738008	-4542.036081018937	-89.3178497190707	-4542.036081018937	7.3090152091380665	43.46375461620838	33.14797634485185	10.315778271356518	4	13	38	21	0	1.0	1.5728789671785823	0.44709661649479454	1.0	0.13173525731314026	0.8742247493090646	0.24850159206669253	0.46344259343351407	0.003894844242708511	0.23880366047842813	4.46479773060869	0.360678188956757	0.2167827896358799	0.20553200032162358	0.21700702108573947
58000	-4631.809692845434	-4538.729420591657	-93.08027225377704	-4538.729420591657	7.198859952048745	43.88143012124054	32.76639578427101	11.115034336969526	5	14	38	21	0	1.0	1.932637264978762	0.4628792782265897	1.0	0.14126615452705105	1.5658532897156083	0.3750321147617201	0.5898216821570041	0.0036004700704507665	0.23880366047842813	4.46479773060869	0.360678188956757	0.21267723559523544	0.20553200032162358	0.22111257512638394
59000	-4619.661557124768	-4536.7792291132255	-82.8823280115419	-4536.7792291132255	6.966783911098321	41.905332387080634	33.033760193395715	8.87157219368492	2	11	38	21	0	1.0	2.257556945701635	0.5417178785721732	1.0	0.10859663937625785	1.278382113478984	0.30675746533747555	0.4525660075128265	0.004080441394410569	0.23880366047842813	4.79278939693292	0.360678188956757	0.21267723559523544	0.20553200032162358	0.22111257512638394
60000	-4614.648007001055	-4538.0684304010565	-76.57957659999786	-4538.0684304010565	7.08802785463224	40.80278987843285	32.98427988238877	7.818509996044077	1	11	39	20	0	1.0	2.5092122566236563	0.390863466588743	1.0	0.11120854248685903	2.2254541042250437	0.3466620663976816	0.7139215140382628	0.003998372141529744	0.23880366047842813	4.79278939693292	0.360678188956757	0.21267723559523544	0.20553200032162358	0.22111257512638394
61000	-4621.4264435968635	-4532.428629615779	-88.99781398108449	-4532.428629615779	6.973971393072761	42.91695751602238	31.918567780041748	10.998389735980627	3	10	36	23	0	1.0	2.587989561847137	0.4023073409166827	1.0	0.10610907870452782	1.623882972143959	0.2524353459976218	0.6825855761886421	0.0036573736108691498	0.23880366047842813	4.79278939693292	0.360678188956757	0.21267723559523544	0.20553200032162358	0.22111257512638394
62000	-4601.9525498164685	-4525.924010453931	-76.02853936253756	-4525.924010453931	6.961453035934316	41.03956528971267	32.498519457664194	8.541045832048486	2	11	38	21	0	1.0	2.047384416813964	0.42659563841447135	1.0	0.0864192630641797	0.844297170999904	0.17591883952829918	0.41475682491212734	0.003932885734765889	0.23880366047842813	5.157547633657546	0.360678188956757	0.21267723559523544	0.20553200032162358	0.22111257512638394
63000	-4614.414990033976	-4528.617592839087	-85.79739719488946	-4528.617592839087	7.465202974615059	42.72527733180741	32.512155493336195	10.21312183847123	6	12	36	23	1	1.0	2.119435220196716	0.4244340810197705	1.0	0.13924882860606702	0.7894228271327904	0.15808831946231247	0.6953467803757425	0.004175950953427491	0.23880366047842813	5.157547633657546	0.360678188956757	0.21267723559523544	0.20553200032162358	0.22111257512638394
64000	-4608.989729773919	-4526.8490012991515	-82.14072847476713	-4526.8490012991515	7.411548196396468	42.37191216767519	32.133699863459185	10.23821230421601	2	10	37	22	0	1.0	1.5851129920784535	0.4793552111201937	1.0	0.16460940651632883	0.7674370670993269	0.23208122017755348	0.5443239227077729	0.004206241872208006	0.33119836099260164	5.157547633657546	0.360678188956757	0.21267723559523544	0.20553200032162358	0.22111257512638394
65000	-4618.431464374409	-4529.790589448917	-88.64087492549278	-4529.790589448917	7.411577387531535	44.384093355263104	33.07390631224466	11.310187043018438	2	11	38	21	0	1.0	1.9141922750758806	0.48163219255086187	1.0	0.1028278534653325	0.8256354962778653	0.20773912814184972	0.40867758802312204	0.0034094478422775558	0.33119836099260164	5.157547633657546	0.360678188956757	0.21267723559523544	0.20553200032162358	0.22111257512638394
66000	-4609.261254494558	-4528.897486913017	-80.36376758154054	-4528.897486913017	7.536497237539362	42.02382902308524	31.558809452421915	10.465019570663326	1	11	39	20	0	1.0	1.863736483406103	0.5523627252524697	1.0	0.12164630612542096	0.7974681615429371	0.23634869571630934	0.4104488743224092	0.0037384357518847867	0.33119836099260164	5.8088904415250315	0.360678188956757	0.21267723559523544	0.20553200032162358	0.22111257512638394
67000	-4609.928785204065	-4532.646885910609	-77.2818992934561	-4532.646885910609	7.529958262203255	40.56991403772639	28.991475839174882	11.578438198551503	2	10	37	22	0	1.0	1.8111224309289744	0.42162596200636276	1.0	0.1279571849577711	0.7376497290386993	0.17172349661096498	0.549648619294581	0.004315688035293124	0.33119836099260164	5.8088904415250315	0.3531809930322096	0.22017443151978283	0.20553200032162358	0.22111257512638394
68000	-4603.347323472524	-4525.278310223975	-78.06901324854941	-4525.278310223975	7.270772414864834	39.37020190253724	28.766789644885623	10.603412257651625	3	10	36	23	0	1.0	1.2344635991285302	0.3866515240144625	1.0	0.13667642769597016	0.6511049393725489	0.2039353102671182	0.43636728260583985	0.0040163580330292836	0.3226830999169194	5.8088904415250315	0.3531809930322096	0.22017443151978283	0.20553200032162358	0.22111257512638394
69000	-4609.501969255465	-4530.774703393083	-78.72726586238214	-4530.774703393083	6.9832311809385335	37.84680874759415	25.274121794305692	12.57268695328846	5	12	36	23	0	1.0	1.001826852048412	0.5763582688362379	1.0	0.1696219095288175	0.8217518465815704	0.47275980948237595	0.2948370707074542	0.0050646580025048285	0.3226830999169194	5.8088904415250315	0.3531809930322096	0.22017443151978283	0.20553200032162358	0.22111257512638394
70000	-4600.58411448854	-4530.653165775432	-69.9309487131077	-4530.653165775432	7.035011521298858	38.34846286913538	25.732281734584962	12.61618113455041	2	8	35	24	0	1.0	0.8874199211055377	0.4482077078580243	1.0	0.10491672213197517	0.9228852299930568	0.4661201126022731	0.20772777362967915	0.004716150843101046	0.3226830999169194	5.8088904415250315	0.3531809930322096	0.22017443151978283	0.20553200032162358	0.22111257512638394
71000	-4608.40703793062	-4536.547605039368	-71.8594328912521	-4536.547605039368	7.041372919669908	38.488161187559705	27.034407513927746	11.45375367363195	1	10	38	21	0	1.0	1.1916331449914541	0.5914222028769818	1.0	0.07237690753172771	0.7929672295070113	0.39355940010183005	0.14582936103386032	0.004635535528992325	0.3226830999169194	5.8088904415250315	0.3531809930322096	0.21733995487434374	0.20553200032162358	0.22394705177182303
72000	-4601.877581860411	-4533.169818727383	-68.70776313302744	-4533.169818727383	6.822360906186598	37.51580428148637	27.56983191866332	9.945972362823044	0	8	37	22	0	1.0	1.4965008051608242	0.6275718298306477	1.0	0.0748378184840514	0.7370902470210621	0.30910579765683477	0.1784574295632178	0.0042514538042249615	0.3226830999169194	5.414737091995654	0.3531809930322096	0.21733995487434374	0.20553200032162358	0.22394705177182303
73000	-4591.114499488792	-4525.120409681644	-65.99408980714834	-4525.120409681644	6.661665204795143	37.73709092277736	27.37007388257426	10.367017040203075	0	9	38	21	0	1.0	1.414155364161753	0.4221773223899994	1.0	0.055050266679298604	0.7795205945386209	0.2327155316100989	0.18440031189346814	0.004349935690684755	0.3226830999169194	5.933659222354063	0.3531809930322096	0.21733995487434374	0.20553200032162358	0.22394705177182303
74000	-4584.628364047773	-4523.353503379658	-61.274860668114805	-4523.353503379658	6.585139855026317	36.11204863315856	26.853252750346908	9.258795882811647	0	9	38	21	0	1.0	1.7074190193943626	0.33939126943043907	1.0	0.06911311390487722	1.065194723185853	0.2117334908339521	0.34769617193981006	0.004812682405101402	0.2056813994423957	6.598147389105192	0.3531809930322096	0.21733995487434374	0.20553200032162358	0.22394705177182303
75000	-4591.179337772577	-4531.543582127216	-59.63575564536154	-4531.543582127216	6.443590216871987	35.402073560323416	26.023620287704542	9.378453272618883	1	9	37	22	0	1.0	1.4387107725840036	0.35766399266024645	1.0	0.06521488482148478	0.861625357685535	0.21420036012771831	0.26232821656895755	0.004912842790704792	0.2056813994423957	6.598147389105192	0.3531809930322096	0.21733995487434374	0.20553200032162358	0.22394705177182303
76000	-4595.675091301655	-4531.67880859586	-63.996282705795366	-4531.67880859586	6.492691178525585	35.21194228077957	24.322378694249316	10.889563586530254	3	9	35	24	0	1.0	1.2540112237403047	0.48346481704781474	1.0	0.0936217603460989	0.9773121328075165	0.3767877213069072	0.2428361570904587	0.004567529573410708	0.35220451760338667	6.598147389105192	0.3531809930322096	0.21733995487434374	0.20553200032162358	0.22394705177182303
77000	-4607.128554616978	-4533.128456895529	-74.00009772144983	-4533.128456895529	7.322133070292389	37.41998853644861	24.66229237166349	12.757696164785115	6	9	33	26	1	1.0	1.026411899277762	0.5573845072097251	1.0	0.10022317964464081	0.8070004239979325	0.4382349171561989	0.18455888680093055	0.004266928797671733	0.35220451760338667	6.598147389105192	0.3531809930322096	0.21733995487434374	0.20553200032162358	0.22394705177182303
78000	-4609.906132552073	-4541.342695993513	-68.56343655855983	-4541.342695993513	6.927194800528387	36.68174988591063	25.581634848212744	11.100115037697888	2	10	37	22	0	1.0	1.1013603431722527	0.37469028621122535	1.0	0.10634923968548488	0.72918011741297	0.24807203980674788	0.3126017391603378	0.00448021754364218	0.2358083399456045	6.598147389105192	0.3531809930322096	0.21733995487434374	0.20553200032162358	0.22394705177182303
79000	-4609.559508962145	-4542.724817757558	-66.8346912045859	-4542.724817757558	6.67807874952174	35.62444757077437	25.244247096038077	10.380200474736299	3	11	37	22	0	1.0	0.8432257210878734	0.3363132392623304	1.0	0.1295485865324484	0.6453714379385743	0.257400780588726	0.3248123699630225	0.004224727141525538	0.2358083399456045	6.598147389105192	0.3531809930322096	0.21733995487434374	0.20553200032162358	0.22394705177182303
80000	-4597.427812686718	-4532.954846304979	-64.47296638173995	-4532.954846304979	6.713277761960165	35.42297422020925	25.010889039160997	10.412085181048255	3	11	37	22	0	1.0	1.1411420213241672	0.322781708374238	1.0	0.15250672297884718	0.7067044836352046	0.199897362712844	0.5391626155092759	0.004908988028061224	0.2358083399456045	6.694170021222944	0.3531809930322096	0.21733995487434374	0.20553200032162358	0.22394705177182303
81000	-4587.523630057381	-4527.043518718269	-60.48011133911128	-4527.043518718269	6.937230650290238	36.2003388351171	26.528595946289485	9.671742888827618	3	10	36	23	0	1.0	1.2410689759451052	0.2606188164833538	1.0	0.0941019527855775	1.1457567290373598	0.24060367996239657	0.4481142833579352	0.00425472332868836	0.2358083399456045	6.694170021222944	0.3531809930322096	0.21733995487434374	0.20553200032162358	0.22394705177182303
82000	-4579.68349024578	-4514.685642878774	-64.99784736700634	-4514.685642878774	6.810033092110096	36.79571523065963	28.231593711881146	8.564121518778476	2	12	39	20	0	1.0	1.4659561471190552	0.20541106342909915	1.0	0.10965493671338676	1.172322560857146	0.16426686731443838	0.7825738587465395	0.004658092226560529	0.2358083399456045	7.133681381998331	0.3531809930322096	0.21733995487434374	0.20553200032162358	0.22394705177182303
83000	-4580.846607651983	-4521.598901095414	-59.24770655656868	-4521.598901095414	6.921057481010079	37.29069419715481	30.499912883406722	6.790781313748084	1	12	40	19	0	1.0	1.4203796777276376	0.2618544532757924	1.0	0.11694977268979836	1.2568268916973293	0.2317026382088415	0.6343717983994007	0.004476418046156701	0.2358083399456045	7.133681381998331	0.3531809930322096	0.21733995487434374	0.20553200032162358	0.22394705177182303
84000	-4583.085422400125	-4523.4595662736365	-59.625856126488564	-4523.4595662736365	6.911401265795531	36.68952328681272	29.51565041209363	7.173872874719088	2	11	38	21	0	1.0	1.278899378898774	0.2846837855284287	1.0	0.1315927448769209	1.747660075231048	0.3890302038164124	0.5911607483309689	0.004557408116832304	0.2358083399456045	7.133681381998331	0.3531809930322096	0.21585716740422758	0.20701478779173973	0.22394705177182303
85000	-4583.254077034181	-4522.763644878943	-60.49043215523833	-4522.763644878943	6.95325806916473	36.79145292179405	29.305984321186607	7.485468600607449	2	10	37	22	0	1.0	1.5671591960337257	0.3451010460933556	1.0	0.10769880771231473	1.9101718095078308	0.4206351794683941	0.489077558062701	0.0043778691555579055	0.2358083399456045	7.477012669881853	0.3531809930322096	0.21585716740422758	0.20701478779173973	0.22394705177182303
86000	-4597.662068573805	-4528.643138088415	-69.01893048539053	-4528.643138088415	7.007957491961074	38.45300245900247	31.12485014621403	7.328152312788442	2	11	38	21	0	1.0	1.6495478172833258	0.28511570579335727	1.0	0.11212220928246405	2.5400718350662075	0.43903812089148986	0.6486873288029925	0.00454129475227346	0.3219657385268396	7.477012669881853	0.3531809930322096	0.21585716740422758	0.20189250529627167	0.2290693342672911
87000	-4594.534141653729	-4532.0194569701325	-62.51468468359734	-4532.0194569701325	7.360624074704644	37.160052921593135	30.441093879437055	6.718959042156096	3	12	38	21	0	1.0	1.8963492724098703	0.2552165994933383	1.0	0.08310824732762732	2.387627083850333	0.32133429957452075	0.6175235649400594	0.004350380548159275	0.3219657385268396	7.477012669881853	0.3531809930322096	0.21585716740422758	0.20189250529627167	0.2290693342672911
88000	-4596.514406266552	-4528.698083699153	-67.81632256739907	-4528.698083699153	7.245941613212927	36.755558464376165	28.712827841865767	8.04273062251039	6	14	37	22	0	1.0	1.7397386438350693	0.2757444372081738	1.0	0.09389116324411664	2.2255558712747727	0.3527453122770248	0.5923821588723407	0.004357374122723197	0.3219657385268396	8.03010392817549	0.3531809930322096	0.21585716740422758	0.20189250529627167	0.2290693342672911
89000	-4607.753108176053	-4535.078002017771	-72.67510615828141	-4535.078002017771	7.488026734364755	37.21199108379831	26.60160135366857	10.610389730129741	3	9	35	24	0	1.0	1.3370725557123564	0.24685672217139032	1.0	0.12726845133786524	2.2567173794934754	0.4166459425024759	0.6893357085642888	0.004688249411583726	0.3219657385268396	8.03010392817549	0.3531809930322096	0.21585716740422758	0.20189250529627167	0.2290693342672911
90000	-4600.3791159223665	-4543.121470986967	-57.25764493539889	-4543.121470986967	7.605816303262829	36.23081862138835	29.727591475836327	6.503227145552035	3	11	37	22	0	1.0	1.451040316197958	0.2322813636208073	1.0	0.12433209291406536	2.756856107763683	0.44131530245527495	0.7766911499197796	0.004493763931454205	0.3219657385268396	8.109538353882233	0.3531809930322096	0.21585716740422758	0.20189250529627167	0.2290693342672911
91000	-4587.9278096754	-4528.739531090398	-59.1882785850022	-4528.739531090398	6.517746101151784	35.198407749157774	27.252920445926705	7.945487303231064	2	9	36	23	0	1.0	1.3300821274523305	0.31286518750522785	1.0	0.16602249028046207	1.5452566117392592	0.36347905862138075	0.7058105404375837	0.004491975063305996	0.3219657385268396	8.109538353882233	0.3531809930322096	0.21585716740422758	0.20189250529627167	0.2290693342672911
92000	-4590.067681878744	-4529.064858946776	-61.002822931968126	-4529.064858946776	6.577729946456681	34.63937880808628	25.048074526622642	9.591304281463636	6	11	34	25	0	1.0	1.3190638209508656	0.3207142943759041	1.0	0.13201573578355963	0.9939495482709341	0.24166672071194303	0.5429666962838852	0.0050140819756332045	0.3219657385268396	8.109538353882233	0.3531809930322096	0.21585716740422758	0.20189250529627167	0.2290693342672911
93000	-4589.759177914595	-4530.609529396001	-59.14964851859433	-4530.609529396001	6.566089833430092	34.95107540527826	27.44925246466036	7.501822940617898	1	10	38	21	0	1.0	1.226281764938426	0.3754245237850955	1.0	0.1263364050438222	0.8703499199524724	0.266456465036777	0.4126635846564926	0.0045208929213407896	0.2897120446212628	8.109538353882233	0.3531809930322096	0.21585716740422758	0.20189250529627167	0.2290693342672911
94000	-4585.272651973763	-4525.110150588045	-60.1625013857178	-4525.110150588045	6.481661173072864	35.224574827033855	25.162741119990077	10.061833707043773	1	7	35	24	0	1.0	1.3231268897114776	0.544628632206415	1.0	0.1248794823626735	0.7373014975508493	0.3034897931992177	0.30338361098995725	0.005151912947075816	0.2897120446212628	8.109538353882233	0.3531809930322096	0.21585716740422758	0.20189250529627167	0.2290693342672911
95000	-4588.295791366637	-4534.441673241523	-53.85411812511372	-4534.441673241523	6.485551783272743	34.14194180154663	24.781420893117932	9.3605209084287	1	7	35	24	0	1.0	1.7031645016022618	0.3544254557831402	1.0	0.09900684911148967	0.6423738363049714	0.1336768347986166	0.47576986379148795	0.005252038069875234	0.2897120446212628	8.109538353882233	0.3531809930322096	0.21585716740422758	0.20189250529627167	0.2290693342672911
96000	-4591.739265209342	-4532.293788815235	-59.44547639410803	-4532.293788815235	6.555895380729717	35.19750715689604	24.75873268566345	10.438774471232595	1	7	35	24	0	1.0	1.2764331896172507	0.28868930716788643	1.0	0.07238169756387117	0.7816176187306643	0.1767774848358731	0.3200340254986787	0.004705970285511619	0.2897120446212628	8.109538353882233	0.3531809930322096	0.21585716740422758	0.20189250529627167	0.2290693342672911
97000	-4595.143405328366	-4527.034218734773	-68.10918659359254	-4527.034218734773	6.620124457884154	37.10978184215737	26.577590005750075	10.532191836407296	0	8	37	22	0	1.0	1.2775502730708448	0.2940632417955052	1.0	0.07255030514176432	1.1311434150330053	0.2603636871061893	0.31519295502322403	0.00449100784568217	0.23220654676916813	8.109538353882233	0.3531809930322096	0.21585716740422758	0.20189250529627167	0.2290693342672911
98000	-4594.663256046626	-4534.64367310024	-60.019582946385576	-4534.64367310024	7.111307498120999	36.31925415284453	28.454351449222564	7.864902703621978	0	9	38	21	0	1.0	1.1720839606621831	0.2991200689187943	1.0	0.08681730103583762	1.3021772533174816	0.3323203480548905	0.3401883612152779	0.004875418412567062	0.23673954655569876	8.948765236925082	0.3531809930322096	0.22216889680982388	0.20189250529627167	0.2227576048616948
99000	-4579.676350299381	-4526.137465521918	-53.53888477746313	-4526.137465521918	6.459856480408983	34.35263049328603	27.674175410086068	6.678455083199955	0	11	40	19	0	1.0	1.1964071312779831	0.2792008248536725	1.0	0.06433131631401949	1.7049068865720092	0.39786741200810444	0.2756669706936942	0.0048478392619792825	0.23673954655569876	9.960302615602638	0.3531809930322096	0.22216889680982388	0.20189250529627167	0.2227576048616948
100000	-4587.559798763311	-4525.231175389597	-62.32862337371337	-4525.231175389597	6.614268801341406	35.424297081448486	26.134022824043043	9.29027425740544	2	11	38	21	0	1.0	1.4023754442141314	0.37230042760556237	1.0	0.06557545022790694	1.5205790680457982	0.4036809397776915	0.24700858318737184	0.005042326777691319	0.25370110170885574	9.960302615602638	0.3531809930322096	0.22216889680982388	0.20189250529627167	0.2227576048616948
101000	-4591.603025480271	-4526.573822261972	-65.02920321829853	-4526.573822261972	6.739002917301511	35.83419720141528	26.434460740091925	9.399736461323354	1	11	39	20	0	1.0	1.2760018127808839	0.3653823067924084	1.0	0.049537059618207785	0.7896400032643979	0.22611291225324895	0.1729951798366093	0.00442364395805589	0.25370110170885574	9.960302615602638	0.3531809930322096	0.22216889680982388	0.20189250529627167	0.2227576048616948
102000	-4587.674728514049	-4524.822432312788	-62.85229620126096	-4524.822432312788	6.555515405759447	34.87055782150954	26.856827666664508	8.013730154845032	2	11	38	21	0	1.0	1.3340747981472145	0.31625532258985434	1.0	0.09648508879736165	0.796069070813023	0.1887158659645083	0.40700761747649294	0.004871853679634611	0.25370110170885574	9.960302615602638	0.3531809930322096	0.22216889680982388	0.20189250529627167	0.2227576048616948
103000	-4590.882008046	-4525.378869234712	-65.50313881128882	-4525.378869234712	6.463987868611735	35.10737452308351	26.237715011661454	8.869659511422059	1	10	38	21	0	1.0	1.6624406755939682	0.30816307957961836	1.0	0.08644991154122089	0.9319929841918021	0.1727615501542811	0.46636946107781374	0.0045691681354645	0.25370110170885574	9.960302615602638	0.3531809930322096	0.22216889680982388	0.20189250529627167	0.2227576048616948
